series,mmsi
13134,503650000
13135,503657000
13136,503658000
13137,503659700
13138,503668900
13139,503671100
13140,503672000
13141,503673000
13142,503675000
13143,503678200
13144,50368098
13145,503683400
13146,503683600
13147,503684000
13148,503687000
13149,503688000
13150,503689000
13151,503690000
13152,503691000
13153,503697000
13154,503699000
13155,503699100
13156,503701000
13157,503702000
13158,503703000
13159,503709000
13160,503710000
13161,503712000
13162,503718000
13163,503720000
13164,503721000
13165,503722000
13166,503732000
13167,503737000
13168,503742000
13169,503743000
13170,503755000
13171,503756000
13172,503757000
13173,503761000
13174,503763000
13175,510004000
13176,510054000
13177,512000015
13178,512000030
13179,512000034
13180,512000048
13181,512000049
13182,512000050
13183,512000058
13184,512000060
13185,512000097
13186,512000102
13187,512000109
13188,512000113
13189,512000122
13190,512000125
13191,512000200
13192,512000247
13193,512000300
13194,512000322
13195,512000344
13196,512000390
13197,512000399
13198,512000400
13199,512000489
13200,512000540
13201,512000549
13202,512000636
13203,512000741
13204,512002959
13205,512003229
13206,512003665
13207,512027000
13208,512036000
13209,512041000
13210,512042000
13211,512071000
13212,512103000
13213,512150000
13214,512153000
13215,512154000
13216,512158000
13217,512172000
13218,512175000
13219,512179000
13220,512189000
13221,512201000
13222,512204000
13223,512219000
13224,512229000
13225,512392000
13226,512400000
13227,513538747
13228,514051000
13229,514196000
13230,514211000
13231,514258000
13232,514265000
13233,514266000
13234,514434000
13235,514471426
13236,514569000
13237,514712000
13238,514741000
13239,514936000
13240,515133000
13241,515183000
13242,515270000
13243,515303000
13244,515377000
13245,515429000
13246,515728000
13247,515753000
13248,515777000
13249,515816000
13250,515844000
13251,515887000
13252,518120000
13253,518132000
13254,518184000
13255,518274000
13256,518315000
13257,518316000
13258,518319000
13259,518332000
13260,518342000
13261,518368000
13262,518401000
13263,518430000
13264,518443000
13265,518497000
13266,518520000
13267,518541000
13268,518623000
13269,518632000
13270,520184000
13271,520221000
13272,520227000
13273,520228000
13274,520229000
13275,525000000
13276,525000999
13277,525003011
13278,525003070
13279,525003079
13280,525003089
13281,525003109
13282,525003137
13283,525003175
13284,525005001
13285,525005004
13286,525005010
13287,525005014
13288,525005015
13289,525005017
13290,525005031
13291,525005046
13292,525005047
13293,525005052
13294,525005055
13295,525005067
13296,525005071
13297,525005076
13298,525007011
13299,525007038
13300,525008002
13301,525008003
13302,525008004
13303,525008005
13304,525008006
13305,525008007
13306,525008013
13307,525008015
13308,525008022
13309,525008023
13310,525008026
13311,525008038
13312,525008045
13313,525008050
13314,525008051
13315,525008052
13316,525008069
13317,525009031
13318,525009046
13319,525010000
13320,525010018
13321,525010084
13322,525011117
13323,525012052
13324,525012199
13325,525013018
13326,525013020
13327,525013022
13328,525013023
13329,525014010
13330,525014013
13331,525014042
13332,525014046
13333,525014063
13334,525015026
13335,525015056
13336,525015072
13337,525015095
13338,525015144
13339,525015211
13340,525015233
13341,525015278
13342,525015284
13343,525015333
13344,525015348
13345,525015351
13346,525015374
13347,525015385
13348,525015393
13349,525015399
13350,525015455
13351,525015459
13352,525015463
13353,525015479
13354,525015486
13355,525015503
13356,525015522
13357,525015581
13358,525015591
13359,525015625
13360,525015672
13361,525015698
13362,525015706
13363,525015746
13364,525015778
13365,525015785
13366,525015795
13367,525015797
13368,525015807
13369,525015817
13370,525015879
13371,525015881
13372,525015891
13373,525015900
13374,525015903
13375,525015919
13376,525015931
13377,525015932
13378,525015937
13379,525015951
13380,525015993
13381,525015994
13382,525016014
13383,525016016
13384,525016017
13385,525016018
13386,525016058
13387,525016063
13388,525016071
13389,525016107
13390,525016130
13391,525016191
13392,525016197
13393,525016220
13394,525016253
13395,525016390
13396,525016440
13397,525016495
13398,525016505
13399,525016510
13400,525016520
13401,525016539
13402,525016552
13403,525016563
13404,525016608
13405,525016648
13406,525016660
13407,525016673
13408,525016692
13409,525016695
13410,525016705
13411,525016718
13412,525017032
13413,525017039
13414,525017091
13415,525017099
13416,525018003
13417,525018007
13418,525019080
13419,525019095
13420,525019150
13421,525019325
13422,525019330
13423,525019348
13424,525019373
13425,525019395
13426,525019408
13427,525019482
13428,525019520
13429,525019528
13430,525019542
13431,525019548
13432,525019582
13433,525019585
13434,525019593
13435,525022001
13436,525024011
13437,525024019
13438,525024075
13439,525025028
13440,525025048
13441,525025062
13442,525025066
13443,525025072
13444,525027434
13445,525112300
13446,525115016
13447,525123456
13448,525140000
13449,525261069
13450,526063899
13451,529001000
13452,529004000
13453,529006000
13454,529087000
13455,529091000
13456,529105000
13457,529125000
13458,529126000
13459,529139000
13460,529231000
13461,529244000
13462,529264000
13463,529268000
13464,529277000
13465,529304000
13466,529320000
13467,529330000
13468,566067000
13469,566069000
13470,566071000
13471,566073000
13472,566074000
13473,566075000
13474,566076000
13475,566079000
13476,566082000
13477,566083000
13478,566084000
13479,566085000
13480,566086000
13481,566089000
13482,566090000
13483,566091000
13484,566093000
13485,566098000
13486,566101000
13487,566110000
13488,566111000
13489,566115000
13490,566118000
13491,566121000
13492,566126000
13493,566132000
13494,566137000
13495,566138000
13496,566140000
13497,566141000
13498,566144000
13499,566145000
13500,566146000
13501,566148000
13502,566153000
13503,566157000
13504,566158000
13505,566173000
13506,566175000
13507,566178000
13508,566180000
13509,566181000
13510,566182000
13511,566184000
13512,566187000
13513,566188000
13514,566189000
13515,566193000
13516,566195000
13517,566196000
13518,566197000
13519,566198000
13520,566199000
13521,566201000
13522,566202000
13523,566203000
13524,566204000
13525,566205000
13526,566206000
13527,566208000
13528,566211000
13529,566212000
13530,566213000
13531,566214000
13532,566215000
13533,566219000
13534,566222000
13535,566223000
13536,566227000
13537,566233000
13538,566234000
13539,566237000
13540,566238000
13541,566240000
13542,566242000
13543,566243000
13544,566244000
13545,566246000
13546,566253000
13547,566254000
13548,566255000
13549,566258000
13550,566259000
13551,566261000
13552,566262000
13553,566263000
13554,566265000
13555,566266000
13556,566267000
13557,566268000
13558,566270000
13559,566271000
13560,566272000
13561,566274000
13562,566276000
13563,566278000
13564,566279000
13565,566283000
13566,566284000
13567,566289000
13568,566291000
13569,566292000
13570,566295000
13571,566296000
13572,566298000
13573,566300000
13574,566303000
13575,566306000
13576,566307000
13577,566309000
13578,566310000
13579,566311000
13580,566312000
13581,566313000
13582,566316000
13583,566317000
13584,566318000
13585,566319000
13586,566321000
13587,566322000
13588,566327000
13589,566328000
13590,566329000
13591,566330000
13592,566334000
13593,566335000
13594,566336000
13595,566337000
13596,566338000
13597,566339000
13598,566341000
13599,566342000
13600,566343000
13601,566347000
13602,566348000
13603,566349000
13604,566351000
13605,566352000
13606,566353000
13607,566354000
13608,566355000
13609,566356000
13610,566363000
13611,566364000
13612,566366000
13613,566367000
13614,566368000
13615,566371000
13616,566372000
13617,566375000
13618,566377000
13619,566378000
13620,566380000
13621,566381000
13622,566383000
13623,566384000
13624,566387000
13625,566388000
13626,566389000
13627,566393000
13628,566394000
13629,566395000
13630,566398000
13631,566399000
13632,566405000
13633,566407000
13634,566412000
13635,566413000
13636,566414000
13637,566415000
13638,566416000
13639,566421000
13640,566424000
13641,566425000
13642,566426000
13643,566429000
13644,566433000
13645,566434000
13646,566436000
13647,566437000
13648,566439000
13649,566441000
13650,566445000
13651,566451000
13652,566452000
13653,566453000
13654,566454000
13655,566455000
13656,566458000
13657,566462000
13658,566463000
13659,566464000
13660,566466000
13661,566470000
13662,566471000
13663,566473000
13664,566476000
13665,566485000
13666,566486000
13667,566490000
13668,566491000
13669,566492000
13670,566493000
13671,566494000
13672,566497000
13673,566502000
13674,566503000
13675,566507000
13676,566510000
13677,566516000
13678,566518000
13679,566519000
13680,566520000
13681,566524000
13682,566525000
13683,566531000
13684,566533000
13685,566544000
13686,566545000
13687,566548000
13688,566549000
13689,566550000
13690,566556000
13691,566557000
13692,566560000
13693,566566000
13694,566568000
13695,566575000
13696,566583000
13697,566584000
13698,566589000
13699,566593000
13700,566594000
13701,566600000
13702,566604000
13703,566605000
13704,566606000
13705,566609000
13706,566610000
13707,566613000
13708,566617000
13709,566619000
13710,566622000
13711,566624000
13712,566625000
13713,566626000
13714,566627000
13715,566631000
13716,566634000
13717,566635000
13718,566637000
13719,566641000
13720,566642000
13721,566643000
13722,566647000
13723,566650000
13724,566651000
13725,566658000
13726,566662000
13727,566668000
13728,566674000
13729,566675000
13730,566678000
13731,566683000
13732,566695000
13733,566714000
13734,566716000
13735,566719000
13736,566721000
13737,566722000
13738,566741000
13739,566744000
13740,566771000
13741,566772000
13742,566779000
13743,566780000
13744,566784656
13745,566787000
13746,5668
13747,566899000
13748,567000000
13749,567000370
13750,567000650
13751,567005000
13752,567008300
13753,567010000
13754,567011500
13755,567014500
13756,567015000
13757,567020000
13758,567021000
13759,567025000
13760,567027000
13761,567031000
13762,567032000
13763,567035000
13764,567036000
13765,567038000
13766,567043700
13767,567048000
13768,567051800
13769,567053000
13770,567097000
13771,567104000
13772,567108000
13773,567115000
13774,567175000
13775,567176000
13776,567184000
13777,567226000
13778,567254000
13779,567258000
13780,567265000
13781,567269000
13782,567279000
13783,567282000
13784,567285000
13785,567286000
13786,567290000
13787,567291000
13788,567310000
13789,567311000
13790,567312000
13791,567317000
13792,567318000
13793,567321000
13794,567323000
13795,567383000
13796,567391000
13797,567394000
13798,567406000
13799,567438000
13800,567444000
13801,567445000
13802,567461000
13803,567463000
13804,567809000
13805,570141000
13806,570165000
13807,570173000
13808,570440000
13809,570474000
13810,570515000
13811,5708
13812,570920
13813,572123210
13814,572189210
13815,572263210
13816,572265210
13817,572267210
13818,572272210
13819,572300210
13820,572326210
13821,572347210
13822,572362210
13823,572364210
13824,572365210
13825,572376210
13826,572391210
13827,572392210
13828,636015324
13829,636015333
13830,636015335
13831,636015336
13832,636015337
13833,636015345
13834,636015346
13835,636015347
13836,636015348
13837,636015349
13838,636015352
13839,636015353
13840,636015354
13841,636015357
13842,636015358
13843,636015359
13844,636015360
13845,636015361
13846,636015362
13847,636015367
13848,636015370
13849,636015371
13850,636015372
13851,636015390
13852,636015397
13853,636015400
13854,636015403
13855,636015404
13856,636015406
13857,636015407
13858,636015410
13859,636015411
13860,636015412
13861,636015415
13862,636015417
13863,636015418
13864,636015419
13865,636015421
13866,636015422
13867,636015423
13868,636015428
13869,636015429
13870,636015430
13871,636015431
13872,636015432
13873,636015434
13874,636015437
13875,636015444
13876,636015445
13877,636015446
13878,636015447
13879,636015448
13880,636015454
13881,636015455
13882,636015458
13883,636015459
13884,636015461
13885,636015462
13886,636015463
13887,636015464
13888,636015465
13889,636015468
13890,636015470
13891,636015473
13892,636015474
13893,636015477
13894,636015478
13895,636015479
13896,636015482
13897,636015492
13898,636015494
13899,636015495
13900,636015496
13901,636015497
13902,636015498
13903,636015499
13904,636015500
13905,636015502
13906,636015505
13907,636015509
13908,636015510
13909,636015511
13910,636015512
13911,636015513
13912,636015514
13913,636015515
13914,636015516
13915,636015517
13916,636015521
13917,636015522
13918,636015523
13919,636015524
13920,636015525
13921,636015526
13922,636015528
13923,636015529
13924,636015534
13925,636015536
13926,636015541
13927,636015542
13928,636015543
13929,636015544
13930,636015547
13931,636015548
13932,636015549
13933,636015557
13934,636015559
13935,636015560
13936,636015561
13937,636015566
13938,636015567
13939,636015569
13940,636015575
13941,636015576
13942,636015577
13943,636015578
13944,636015582
13945,636015592
13946,636015593
13947,636015594
13948,636015595
